date,title,link
20200115 08:42:45,Lagom低频轮动 第20期〖2020~01〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484588&idx=1&sn=ce67ef4848aaae9a826d8ff65b9648bd&chksm=ead1efa4dda666b2a57e91ea74d99a86b364ecd0e61dc1d03924e5ee403144ed53227f3f602e#rd
20200113 15:06:58,Lagom低频轮动 2019年小结,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484576&idx=1&sn=8cc46200791550869c6238bf5ccb29e8&chksm=ead1efa8dda666befeed9125b0c3f9f6d519b0f970b21dc46ff1639802b6d214968aa38e4d3e#rd
20200102 07:45:00,Lagom投资【2019年报】,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484569&idx=1&sn=2f141d8bfc73428b92f502413b9e7493&chksm=ead1ef91dda666872f040943869d584a131d3c263d1d375e1d1533b611a0aece6e838ff3edcf#rd
20191219 19:53:10,聊聊 可转债打新,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484552&idx=1&sn=303beaaa8cf1deae5f9dff8b96e08725&chksm=ead1ef80dda666969c53d708e0fc5b362262377bb8619f99b60066480837b418ae308b02290e#rd
20191216 07:45:00,Lagom低频轮动 第19期〖2019~12〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484542&idx=1&sn=4673f7bea9726a8d17256ba9d3daf11a&chksm=ead1ef76dda66660cd20ada68cd4f73ccfd7465605cea8de3c33b637f0db3923208a7a9628a6#rd
20191205 07:52:00,【2019雪球嘉年华】圆桌问答,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484532&idx=1&sn=093b7db46e12e3d252fd467103694bff&chksm=ead1ef7cdda6666a9e619b3634afb9b500e553e368245d17dcef36eab457b27cc7972ae2715b#rd
20191128 17:29:31,十年如一，逆向投资~,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484524&idx=1&sn=ab29d9787c639538766a3ab5e9b5e663&chksm=ead1ef64dda666726a320e03a5131d92288d63ed53c5cc6d107ca264ca06bd75fefc0f933f92#rd
20191122 07:40:00,细说指数（9）中证800,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484514&idx=1&sn=395557beb7e2663b3c2a7f65240b76b5&chksm=ead1ef6adda6667cf31df543a232779067d7d63cb074eed725534d91e42410df9a14a52913df#rd
20191115 08:16:11,Lagom低频轮动 第18期〖2019~11〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484504&idx=1&sn=b472e34263b8e89a919b4cc575cf00c4&chksm=ead1ef50dda666462f72436a1b45d3c0d782574fb6958649e93beb94557b175a19a894499808#rd
20191015 08:24:43,Lagom低频轮动 第17期〖2019~10〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484489&idx=1&sn=0a3c3086a940aaffb126549da2aef2d9&chksm=ead1ef41dda66657d37fe6ceb650cb73612118ae2bb9498cb238c065e28dbd4dd2e00b348a71#rd
20191007 22:49:53,做多中国篇：宝藏就在后花园！,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484480&idx=1&sn=f5d0b8c36489062e29bdd9970d49eb71&chksm=ead1ef48dda6665e0c69d538f8a0589d10d434b74cabe09fa8cf2a53b8bc870ed436c6fe49ba#rd
20190922 11:05:25,细说指数（8）创业板指,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484467&idx=1&sn=29c14b53397aa0f25f6c93c2eff7ffb4&chksm=ead1ef3bdda6662d6bf397205e838bcd0d55dc9a4aa505da16ae01b9a45b575d33b8a537068d#rd
20190916 07:38:00,Lagom低频轮动 第16期〖2019~09〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484456&idx=1&sn=a7b82d6b2f1c0751d56975964115ce69&chksm=ead1ef20dda66636f5c83601d29a31a01db4b9b9dfdb02ad4b67242d2af3617062fe85cebe44#rd
20190905 18:56:50,细说指数（7）中证100,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484447&idx=1&sn=1b494b1314d5ed7ecd12a1f750942e37&chksm=ead1ef17dda66601f60b01bd0c1dfa2c1b7be5d9d8f7382d47a64f1143036c663f9ceff05b82#rd
20190815 08:25:27,Lagom低频轮动 第15期〖2019~08〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484426&idx=1&sn=a711cebc492af67ab103858c52185102&chksm=ead1ef02dda666141ce4d14eefb1735402310d55d8e9945f4016cf3e51a19c8653f0ccd0062f#rd
20190807 15:53:48,细说指数（6）MSCI中国,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484412&idx=1&sn=e6dc07b8fe7c4937929449a18708a1b0&chksm=ead1e8f4dda661e2ff52559da8a2ddeef0b51572927ec996b9cf802e5b74d98144bbe15de9f5#rd
20190721 18:50:16,科创板开闸！相关答疑解惑~,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484400&idx=1&sn=4f013d006b284bdb212cc6dec5189e91&chksm=ead1e8f8dda661ee85509028877a7a24419a193bac155b5c9b60e5614161fa2b091ef7bbc564#rd
20190715 08:09:00,Lagom低频轮动 第14期〖2019~07〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484390&idx=1&sn=cfdd5e97d00815bc366769d281a42071&chksm=ead1e8eedda661f872f1c4392c980b86c31f4d3b96704420f4d9bff09d87699a58cca134e47b#rd
20190713 23:43:07,职业投资者日常的一天,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484378&idx=1&sn=7b251c7535f5c34f5279032614fe9c13&chksm=ead1e8d2dda661c4c3a37fefc178d425f0f67ab1d5c18a30ef769d93356459dee57371b4f2b6#rd
20190707 17:31:24,指数轮动初探：沪深300&红利指数？,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484366&idx=1&sn=cf4ecb9199c7cb3dd6ed18d801e1f1b6&chksm=ead1e8c6dda661d079a72fd9926b1b3a8ab970074cf90c8fee48a7ae70c3e877e47c1a57dd56#rd
20190624 07:40:00,细说指数（5）上证50,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484354&idx=1&sn=48ab55984587fb1cca589a498ece96c2&chksm=ead1e8cadda661dcfce1c0cf2a6fd723ac55c185fadba53902f2f9479ee6e8a0bf4e70cfd546#rd
20190616 14:16:54,Lagom低频轮动 第13期〖2019~06〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484335&idx=1&sn=c2deeeac000044ce23629a307821bca0&chksm=ead1e8a7dda661b1c277fdd7d059ca9d1da9d21ef9f02d675ac48e3bf09d2ca6da60b7222e5c#rd
20190615 22:09:58,主动型基金？还请悠着点！,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484324&idx=1&sn=3fb10c8967c3289748b6a6121f26567c&chksm=ead1e8acdda661bacb5b5d0e88f6e17e22c65f7c18d68364e4e6e79f96f4f45b8d8191e5d4bc#rd
20190603 07:49:00,定投账户12周年 简报,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484311&idx=1&sn=8b6902694aebdd094635f2e968507d27&chksm=ead1e89fdda661892650f4147ddb846a6467323f03b3eb00cba0d36145081cbe7cae5ffa4492#rd
20190527 07:39:00,细说指数（4）中证500,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484300&idx=1&sn=d6e3a44c761d742da9be62a7082481ff&chksm=ead1e884dda66192bfe3d4313940d49a427f73e6c242e6fc7d76c519b5c9047f2f3ba5b8dbd5#rd
20190519 17:20:05,投资的快和慢：论理性的投资预期（图文版）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484288&idx=1&sn=ebd3c1c0f57d7f3a918aee272a5e1149&chksm=ead1e888dda6619eb5ab6f43a7081549e25cea74d7173ff0f8b9a4c67e702f195df3d690e070#rd
20190515 08:02:37,Lagom低频轮动 第12期〖2019~05〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484249&idx=1&sn=8803c77e78a08f6ead402f1ee4ce84fd&chksm=ead1e851dda66147d67eeb5e344d89f529a1f154fa02c675b7696dd225a473d5edff2b237f22#rd
20190428 18:05:34,科创板基金，参与否？,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484235&idx=1&sn=c3b95e9b646edb0eb693e496bec5da16&chksm=ead1e843dda66155e8e85d466300615c00ffd74248a93b2bf47705231d60a5db3970261a8838#rd
20190425 13:56:19,细说指数（3）沪深300,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484228&idx=1&sn=75bc9fa86ebd8419eec55d88d31bb08e&chksm=ead1e84cdda6615a618b2ee2337a428b5ebf9baf9d8fd9f2e544e93a2d3e7cd0242806522e27#rd
20190419 10:54:15,【Lagom课堂】沪深300 VS 中证500？,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484216&idx=1&sn=0001164475d8e7f71190903179b64d57&chksm=ead1e830dda66126b517ce3c04551ef2d181cdc80cb6277fbf3fab7f5c6a3d24bfd768f5a7ab#rd
20190415 07:35:00,Lagom低频轮动 第11期〖2019~04〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484207&idx=1&sn=2a2ea71d9d256cf8b3a961a75ae14932&chksm=ead1e827dda6613176d5174913fb269309badee2627f79ce70faa168b9a4922cefd0e39bbc9e#rd
20190410 07:35:00,细说指数（2）全市场指数,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484194&idx=1&sn=dca8a168a491f9b7f7da636b680b0e7c&chksm=ead1e82adda6613c9b51e701b8c5707614407bc34c2c1cd7519a17df27157aaac8f9382ae3b5#rd
20190328 10:08:09,细说指数（1）上证指数,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484179&idx=1&sn=b3b332ad9e177b14fa171d39e325f48f&chksm=ead1e81bdda6610d6451f74405c5eecb7e099188d16a664c767173aaf281e5eafdf8dd614094#rd
20190317 23:03:59,给新股民的建议（Lagom版）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484167&idx=1&sn=112f985361579847732212541e488959&chksm=ead1e80fdda661198e78871bc6631ed67f091e6fdfdb18b601eddf819606b4c51c9eb4b06fc2#rd
20190315 09:09:29,Lagom低频轮动 第10期〖2019~03〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484154&idx=1&sn=63655bbca01e7d135e328f7062152002&chksm=ead1e9f2dda660e4ae3850b8b7038f417d355fc0a053974c3781a8a5beb590f11ea096c8f01e#rd
20190311 15:43:26,Lagom细说指数（序）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484133&idx=1&sn=16b9949c64256126b5b5044fb814f82b&chksm=ead1e9eddda660fbbd651c32198faa47fd29ecd99f451da4c6570221456dd6d30c52c9afb114#rd
20190226 16:47:43,写给~ 最近不太淡定的你,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484120&idx=1&sn=4f047b3eebe2e1bf69d58618198c4742&chksm=ead1e9d0dda660c6672972e20d9ddc73a8f1d57277be4e41e41e501a123bc0193a6739079d43#rd
20190215 08:21:08,Lagom低频轮动 第9期〖2019~02〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484105&idx=1&sn=063187a452162958a5b16d107195f692&chksm=ead1e9c1dda660d70d0c9b5f626a761d71545a9f2efdc042e197914f8d7da9d85e2a64d236c7#rd
20190210 16:42:54,"小议热门指数""中证500""",http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484090&idx=1&sn=305eef8f1c568962296f215328e0656a&chksm=ead1e9b2dda660a4b4495ea4897b13a98ec834e41b2075b88b0ca9fea7268eb35956de693d8f#rd
20190131 14:41:30,天雷滚滚~ 锯箭法？补锅法？,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484062&idx=1&sn=dee79a7e5550b76e6e6349d683d96ae5&chksm=ead1e996dda660800fffaa5346495756efd9f31f05dd6998cd72161429cda01c0afb58d7a653#rd
20190118 15:10:00,2018年度网上打新收益全统计,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484053&idx=1&sn=b9cfeb8d80fe485818f77d9bc22bcf00&chksm=ead1e99ddda6608b1fd65718ae693a5df4694b4ac171e0ebd4048198f40cd918d21fea36e2a2#rd
20190115 08:16:44,Lagom低频轮动 第8期〖2019~01〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484036&idx=1&sn=3b8cb5927238dba77fe5a9d29fb62733&chksm=ead1e98cdda6609a53e6d5df3ac734e25318b80ae2d5309ab19e2b01679e85e7b37e230b491f#rd
20190106 21:37:48,现阶段配置“非银金融”的逻辑,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484016&idx=1&sn=c81174b2bab75cfd5ecf75f85d339880&chksm=ead1e978dda6606e3994dbe88e8952b4fefb5467e4f089142c6dbae9637845b564188b7a3319#rd
20190101 09:20:38,Lagom投资【2018年报】,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247484001&idx=1&sn=0bbccd61d7b556504dc74370a4c29998&chksm=ead1e969dda6607fe0ca5b06ee2390dddead6b3b09cea2f7cc973389df26ecb27ecece6e9850#rd
20181217 07:15:00,Lagom低频轮动 第7期〖2018~12〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483979&idx=1&sn=3a9c7f541406219ac605acd1b9bb0bf5&chksm=ead1e943dda66055210d838484c7a34c7873fc0c15be0e43acf9b4a77ad808b4e6e177c32f2d#rd
20181215 18:40:39,自律的投资？从第一份年报开始,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483968&idx=1&sn=cfa357e4f1571240558cc43f10dc7be5&chksm=ead1e948dda6605ef83cd6a5742876e2c26a432358e6f5438231e0965a5fd748462dfac60b57#rd
20181123 22:01:31,逆向投资者的弱市生存之道（终）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483956&idx=1&sn=af661475e5d22c72b99b7737bbc6e106&chksm=ead1e93cdda6602a1a88dd02ad69f217a777e53585452d7505ff8b5ac9a762c578a0c7e54232#rd
20181114 21:08:26,Lagom低频轮动 第6期〖2018~11〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483933&idx=1&sn=f411e351e8000dd03689056d31cc3772&chksm=ead1e915dda66003570a48425cfafc2a5e6961afc59ca3924247df50e2277e176332dd849afa#rd
20181030 18:02:21,我的指数投资组合基石：300+500,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483922&idx=1&sn=05d0b20b73c6fef08d7642caeafd3de5&chksm=ead1e91adda6600c4aac8b9f32f9bdcd055974b0417983b6bb7823e81adc68e57b4f18f7ca03#rd
20181026 09:59:45,逆向投资者的弱市生存之道（五）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483908&idx=1&sn=c58a3f70babe270e9b472ca6338fb5b2&chksm=ead1e90cdda6601a6fb59aef82ea9d962d170cf9ff4737bba1859346728f8c00f5b672ab7c86#rd
20181021 11:21:21,说说当前的盘面 上证2550点,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483892&idx=1&sn=83229b889a2ce86f7732964b06608b54&chksm=ead1eafcdda663ea44fe77bef066e92fda42518525300c101635769e1f4b5f4f263c3af694ac#rd
20181014 22:30:48,Lagom低频轮动 第5期〖2018~10〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483881&idx=1&sn=404a765bc4e0a600873043572dc46aa6&chksm=ead1eae1dda663f7a19447fd9c6ebe0e4dc269d44ab2bd1455c32cc73e4b873bc6d844b367ea#rd
20181006 16:56:01,逆向投资者的弱市生存之道（四）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483866&idx=1&sn=e2f4f329eeb638e558648d564bcadca7&chksm=ead1ead2dda663c4bb9531122f819cae0d108e52e67a433e3ade22bb24ab4c856a92a83f03b8#rd
20180916 19:09:00,Lagom低频轮动 第4期〖2018~09〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483854&idx=1&sn=bed3b569c0892b073cfe791f2cc2be86&chksm=ead1eac6dda663d0cadd4c1d330a069e06ca75a87a469c6f7720dd49e292bf0007e8ddf26033#rd
20180911 20:04:21,逆向投资者的弱市生存之道（三）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483844&idx=1&sn=7689ba74bb1ff0a32b6b32a698bb0d67&chksm=ead1eaccdda663daf236770046a5cdc419f4876800e33483273a0e02e43c86040a4dede751ca#rd
20180902 20:08:48,"你真的适合""价值平均策略""？",http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483831&idx=1&sn=bfdc6094d4df3a5c9c83cbdac21a6380&chksm=ead1eabfdda663a96fb6b236ddf689e8f4904f74ef54955c9ad6ef3362858dc94eb24c80f2a1#rd
20180822 16:27:22,逆向投资者的弱市生存之道（二）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483821&idx=1&sn=9e4e31cd637708296972ef8f09c9d9cb&chksm=ead1eaa5dda663b39a8078b14ba0d2ea0e103f7406ff5c4c706f6fc58c63d348a555e4ad8b0b#rd
20180815 08:20:24,Lagom低频轮动 第3期〖2018~08〗,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483804&idx=1&sn=0be3d7dee7550963b1a8124d0877bc23&chksm=ead1ea94dda66382c7b35997e48874f358f78bf61fa2d3f21588df9cd303f37ed09b11fef90b#rd
20180812 21:40:47,逆向投资者的弱市生存之道（一）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483796&idx=1&sn=a6212a7b3f1d7da16b0f0f81b623982d&chksm=ead1ea9cdda6638a1cb19615c91af37916fefa7c56b1eb1066b4696a47fce10ca8ae0daf0933#rd
20180806 23:14:00,Lagom逆向投资 弱市生存之道（序）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483781&idx=1&sn=3145eea10969b9f45c96d7b6b07accd9&chksm=ead1ea8ddda6639b5f079be31402012a6ed629159cf41065281f3067125eeefbd77f8e0ffacd#rd
20180714 11:39:08,“Lagom低频轮动”定投组合发车啦！,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483768&idx=1&sn=f881618316d4350d97b9493d2ce20f56&chksm=ead1ea70dda663664d7a9c55da1379a6741f0417c680154227dd88a06a0536c525d9f076e838#rd
20180707 16:49:07,市值规划、XIRR投资复利等下载福利,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483763&idx=1&sn=b354a0dc735368c3c8459204f041bf52&chksm=ead1ea7bdda6636dbf35a0fa5618b3ecead7ef53ea41041ca2d7692565702aabba1620939293#rd
20180705 22:42:59,Lagom投资文集 [2007~2018],http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483755&idx=1&sn=6f1105a7315aa0c8e5347df8386efd1b&chksm=ead1ea63dda66375706cae5c13a468233508df34b2b650b6f225eaea58d981797f1410163381#rd
20180704 11:56:25,场外定投or场内定投？两分钟测试！,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483751&idx=1&sn=e2ed78b0e7e7c0dc46227227d2ac6380&chksm=ead1ea6fdda663792cab4d9cf73e1b0c857a9fa6b9adfc5dbcbacb33d1b2a631f38a4268a648#rd
20180629 14:30:56,0到400万 赚取第一桶金的定投方案,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483745&idx=1&sn=eeada2f92325a79c24856cd6d7820a96&chksm=ead1ea69dda6637f77f99248bb668ca31642d26384979a15b2c385a8beaeb116e8bdae1bffac#rd
20180603 15:37:34,上证指数价值中枢【1994~2020】,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483728&idx=1&sn=57f9120a7ed5d3ad47f39cf694f091a0&chksm=ead1ea58dda6634eb78c32fc0ca100fb9a3b81a2b6ac9fe5ee5599bd5ff7af74b20bb440b5a8#rd
20180519 09:33:51,普通投资者如何实现超额收益(长文),http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483722&idx=1&sn=f80beecfea9c7e2acc95d813dfdce19c&chksm=ead1ea42dda66354be830da367c3b38775c95f96ef2eed911c2c4807f8898426bfde8e9a8fac#rd
20180416 16:47:45,聊聊~ 定投如何止盈,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483686&idx=1&sn=157115c6bedf12cf225ff1280eeb3fba&chksm=ead1ea2edda66338b08117cc9ebbe7c85afd942ff01bb2bf610d924c6e25c7b60bfa6cc5e2fe#rd
20180402 07:25:00,Excel三招，算清投资复利,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483673&idx=1&sn=e20b4a16d3c5cf7302ca78466114fe66&chksm=ead1ea11dda663077dc01daa82d11ef31de310d23c7d5e3ebefcbca006cbe65a096f194398a3#rd
20180401 11:56:16,“净值法”管理你的帐户（附图）,http://mp.weixin.qq.com/s?__biz=MzI3MDQ2NjY2Mw==&mid=2247483659&idx=1&sn=9d58af07f5dd94ff747ff209f7772ea4&chksm=ead1ea03dda66315bde14a6cea0de1e0f18ca0033f64c58e5b47b7f7d879948c2c271cf41928#rd
