date,title,link
20191125 21:33:52,创业板明天将会反弹,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484918&idx=1&sn=7acb6418ebd4df076f4e3aae37af2f15&chksm=f9089bb3ce7f12a56ba47564650acbba28e5673ead073b0b8deb01e1649627203b143614b372#rd
20191122 19:52:34,明年的元月中旬，可能才是较好的买点,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484875&idx=1&sn=03bc28aea15c56a33ecce653fccadda4&chksm=f9089b8ece7f129809a0ebb83e7b5729c56a498bc1408509c48f21a37ba896d37554a46f04b8#rd
20191122 19:52:34,我在云南流浪的那些日子（一）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484875&idx=2&sn=f9f7825b580329c8d10e2784ae760259&chksm=f9089b8ece7f129811ddd313da22359adb8652ed7e782b8d8379becbaa481b685075ab424d9b#rd
20191119 22:45:38,破位后的反抽，将在4天左右结束,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484870&idx=1&sn=a3f89329bb78ab2d0e2701719a5c5dcf&chksm=f9089b83ce7f1295d2d8ba9f9739b2d0701a7ce34df383f2195fe64d9b293be3049ddefa0384#rd
20191115 19:33:49,不破2733，很难有大的机会,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484847&idx=1&sn=d49b19c35d7e636a8c603b796dfc2e4b&chksm=f9089beace7f12fc295e78784013c72243ad265a31fb1ed856b1a182f20625404071160505d4#rd
20191115 19:33:49,美丽的克旗（九月）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484847&idx=2&sn=7f8b8007848f0772327da6783b74703a&chksm=f9089beace7f12fc72015ac1e794dee28da3411b393d81e1b93a93712ee9ea82562f9abae3d0#rd
20191113 21:11:02,轻松一下，稍微谈点股市，多看看美不胜收的矿物,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484838&idx=1&sn=6a929756817b24935d867fd23b65aaae&chksm=f9089be3ce7f12f52fa474e13a5a24a5a522366771f6777eac23966f251e51f7360c0e17fc8a#rd
20191109 09:52:43,下周将以回调整理为主,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484805&idx=1&sn=3c97f24471b0e96ad012ccfe29fecbbd&chksm=f9089bc0ce7f12d684be6dba2e0be26356758be16033529a0bc96d82da4886c2630562cf9390#rd
20191106 22:34:48,轻松一下，又进内蒙,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484796&idx=1&sn=eb1f8c9bf7e2fccc66c93cc5dc8e06aa&chksm=f9089b39ce7f122f79fcc71c2f6adebced02ae3161702d8dcde639d1e8885633f6732cc891fb#rd
20191103 07:32:32,昨日没说清楚,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484791&idx=1&sn=3a38d10ffcf115dbe6dee32d85fc9661&chksm=f9089b32ce7f1224770078065b2e10ec841aed6d6bc56d0c292e46f89dd9823b3d416b1be7da#rd
20191102 22:35:12,逃顶指标的应用,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484785&idx=1&sn=cc32d0de42899be0560d3272465c4b45&chksm=f9089b34ce7f1222c391967386d4e2686f9c9b04ae3f19f013df71efcf4220a8ccd37d010226#rd
20191031 20:19:13,休要惊慌，还不到惨烈杀跌的时候,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484777&idx=1&sn=e3bfbafd2990ea86e03cf78a64d70f8a&chksm=f9089b2cce7f123a150c3807cc00a488505154ab70745c03b5f52399c649ba3c49a82d4405f0#rd
20191026 13:38:51,还在一个三角形的整理中,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484726&idx=1&sn=59969b32684825945c31f5afb5395222&chksm=f9089b73ce7f126509551825c5ca8b304deb686d41e6053350d53a2a42486d71ca88e50e9ce5#rd
20191022 12:04:20,300505值得中期考察，但不是现在买入,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484719&idx=1&sn=817e0e81371abc606efcc21dc0184552&chksm=f9089b6ace7f127cb8f346f62466277372b0c645b64840da0e7b47d370a7371a4b0b0fc32bde#rd
20191021 22:20:17,生物医药大概率已经见顶,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484714&idx=1&sn=0d78d88f0026d69bbbc686c93318204e&chksm=f9089b6fce7f12797457ae3f58e30d2c5e44cfe9e9c98e5cea10747efbbb9d57ae3de7ec538a#rd
20191019 22:45:20,任何一个指标都可以成为逃顶的工具,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484708&idx=1&sn=a7d3944ab758df2d45109c5118619164&chksm=f9089b61ce7f1277e29d4011da7032a08c44f3a7b048dc46964577452067fe13b32adcaad980#rd
20191018 22:28:39,gdp的影响不会很久，下周就会企稳,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484703&idx=1&sn=b34b94ef280ebd486706618703603f5b&chksm=f9089b5ace7f124c407f55aa7af510b745292d14d34527fed93ed9f14d3f49dec2e089365ea4#rd
20191017 20:44:36,这次的短调，可能在两点半已经结束,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484699&idx=1&sn=8837c6e593f0c20a2090b99f40a64312&chksm=f9089b5ece7f1248cce729b40ff4f50bb106cb1f70d8c0c341e424d6fbec1832044d1831a0ec#rd
20191016 13:23:27,不是非要股票创一年新高，才可以买,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484694&idx=1&sn=235d8cc39817358874e234e0e8c138fc&chksm=f9089b53ce7f12459c64bfe418159812c1b003e55b48199ff30084c987d50490447157a0b78f#rd
20191013 21:49:41,股市没有新鲜事,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484687&idx=1&sn=979a6a6890ca460a09524205d1cfaf09&chksm=f9089b4ace7f125ca1e580dcb7c066bca8d0e83c55cfcaffcb3075eab431fd64bb5be60accfc#rd
20191010 21:44:37,计算差了一天,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484680&idx=1&sn=f56247a1ca5b5c58daece78002e70c2b&chksm=f9089b4dce7f125b5ae2840f279bf076209338c6c6efbfc88d574a461df40255f2b40d4c5a43#rd
20190929 20:17:25,10月10日以后就可以买了吗？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484670&idx=1&sn=6385dadced0c25fa4ad533796c8effda&chksm=f9089abbce7f13ad20ea5fc869dbd2851a65209d83641dd8aaff987eeb5f0b6d247d87089378#rd
20190920 21:36:43,10月10日以前，稳妥的策略是观望,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484664&idx=1&sn=a95edcdd8f58e4221d73bf97ef22b107&chksm=f9089abdce7f13abcd9a35ad3c29e22774a410e0a8cf6f25fbd0795c74f964c0fda2c7d1fa3b#rd
20190912 19:52:47,秋分以前，是安全的,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484658&idx=1&sn=3c8240959a5a5ee6245355d4ed813e17&chksm=f9089ab7ce7f13a1158e08cacbda571396c8fd800b13c47a0ddc2f3b771abe4840914ccd1ae9#rd
20190908 10:26:28,后期分析,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484653&idx=1&sn=1c2d288774c4fe0e994c667b727f0805&chksm=f9089aa8ce7f13bebdd404a43c6ef7afd826412090be89faed80b2514a223c864f6bc0b0b1cb#rd
20190903 21:36:02,明天策略,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484648&idx=1&sn=0000ac83149a51d3c9c3244746afb54e&chksm=f9089aadce7f13bbbf248a4d80abbca6e2d7b49ada2b192ba3a96aa9a9509f94107bb860d54c#rd
20190829 21:21:31,下周收阴,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484644&idx=1&sn=51bc4f218fbf94480bd119f17898c152&chksm=f9089aa1ce7f13b7097b4583efc21f4677742bc3eb909cb9f74acd4d3024b1e3ecb9ad991e62#rd
20190827 12:21:56,让您费心了,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484639&idx=1&sn=f1f0c65aebb64495bf216677af96c69d&chksm=f9089a9ace7f138c5f680e52d1029d29428d6ad3bba88e47a3f5e51ffdcac374891ca8e26781#rd
20190823 17:55:11,下周展望,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484630&idx=1&sn=e3ae8d2d7ffa9a00610288c6b9dde7f6&chksm=f9089a93ce7f1385cd3e56741ccc3c32133bc57ee900b7d7bf63ee2178f97dff0b56de40cdd6#rd
20190821 17:30:56,出现了意想不到的情况,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484625&idx=1&sn=4ec7a3a88888783ca64a0036290a4414&chksm=f9089a94ce7f138233b9a8c249b07ee7ff4a14ec3829f3da275825f8c95784464dd38a9afc34#rd
20190814 15:44:27,8月6日的答案,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484618&idx=1&sn=b58b6fca8c33fd5fa1f399f02db6d8c5&chksm=f9089a8fce7f139930e0f7bea3b57495bd8188ea295e90008894a76d94b4c32a84b2e9224460#rd
20190810 23:01:42,华山论剑,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484611&idx=1&sn=9a5501ec898ca8cf463c208a87cbe186&chksm=f9089a86ce7f139028c572ca331e9ef426ee994e402f8e53ae084c47d9a8119dce8fc6b2d6e5#rd
20190807 06:29:08,通知,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484606&idx=1&sn=f24d501b786c2b2d6c4e5aa566f9b31d&chksm=f9089afbce7f13eda67d4a20f7c34377e0677392d95db3ca39faf66974ccebe40fd039d2d524#rd
20190806 11:55:01,我已经无法救你,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484601&idx=1&sn=8a08772c07f927269633093471a13d4b&chksm=f9089afcce7f13ea407d5d8c98c5f001d5f18855f400e7acd084b3b76b080e9d23052b2b4440#rd
20190802 08:26:21,我再强调一遍,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484596&idx=1&sn=d6394775551991e75e4eba83e0a78495&chksm=f9089af1ce7f13e744c1c8b556ad8152c8a790732e7db553aecfdcdaa7ddd4c21c78a9ecf199#rd
20190731 16:47:13,要在下跌前知道下跌,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484592&idx=1&sn=f1261c3c15ec2bffb28dd26ab228ee22&chksm=f9089af5ce7f13e33c3815a2b5de1fa356e01fe968e75cbad07fadcb4f8ac07254340da69e35#rd
20190721 17:30:10,A股为何总是超涨超跌？高毅资产邱国鹭：每次上涨后乐观的人就多了一些,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484583&idx=1&sn=b3eba914f15a71aa203c03fb59428d9e&chksm=f9089ae2ce7f13f4a72f2c8628c5a1d7e185a27110fcc8c17b3c1697171d37d1cf2dae1aa7fa#rd
20190719 15:09:15,本周结论,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484578&idx=1&sn=2f8456122eebc732991d01dcca39e89c&chksm=f9089ae7ce7f13f1bb392c27d26c1289ffe4e60cd809ad32f8ffb10e5415ac449d058931ef0e#rd
20190715 17:56:41,2019前半年的那些关键判断,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484568&idx=1&sn=e68a8e3cd412c0de50a5aa2588e6fcaf&chksm=f9089addce7f13cb45e6b4be58ed9aab6ce778f917060a438ddd4f09fc2070959d4c9a3e2ce6#rd
20190713 18:51:32,昨天，我拉黑一个,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484561&idx=1&sn=2ace0e960c2b72645ca7e2971772d615&chksm=f9089ad4ce7f13c2c8f24baa9206e02e829b9b3a2cd66ef24b8f17fb3fe6daf77e605ba3fff8#rd
20190712 14:04:00,下周会咋样,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484553&idx=1&sn=9305b6d95d6c58a1f925bb9fe579820d&chksm=f9089accce7f13da9f5a1b4e48ea8965466b1eb9e48b8842cec24a05547b706f43b308e10a34#rd
20190708 21:38:42,不要在大跌后找理由,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484549&idx=1&sn=1fc3b5a536e1aa7f30c3236288b4931e&chksm=f9089ac0ce7f13d6351950206bc9d956c65c185c0400cdb3b02954e73679fc3ff5af4f72d77d#rd
20190702 21:47:48,预测与操作,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484541&idx=1&sn=8d8f9e0704cf14751973d41f4d07cf89&chksm=f9089a38ce7f132e9b23e64a0d198ba50c7817d13a08d81df882e69a211b92d1c6a0ffc31b2e#rd
20190630 18:30:06,我的文章能为你做什么，不能为你做什么,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484536&idx=1&sn=4a48f9df8ad365c6d521550d72fe8cc3&chksm=f9089a3dce7f132bb35412d015d69b3142959f21a45a54f460d67e13abd1c27a2ad1db430041#rd
20190628 22:50:00,我的周线变盘系统,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484529&idx=1&sn=6fb7f628c5b27733021598ad75db94d2&chksm=f9089a34ce7f132203483d51a405c2c4816d7c526d7a4196f87173a33c9934dea5309a392ea7#rd
20190626 06:06:00,任何一个公式，都有它的外延,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484521&idx=1&sn=baff40e4a65e459d89d3f8cadbca5999&chksm=f9089a2cce7f133a2bea2b570929e1e5ccc13d647765ee248518bd93dd6eb56c92ceef73d0f1#rd
20190625 11:36:25,陶博士20日说，站上2988，中级行情就来了,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484516&idx=1&sn=cf44a7148caed426bce3baaacdefba86&chksm=f9089a21ce7f1337dad0cea7ad98f83b1572908dab3c43d581564c9c639f61bb5854a399b0a3#rd
20190623 20:06:30,股票交易中的左侧交易和右侧交易,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484512&idx=1&sn=c36c27da74cf34e6f15412af146a901e&chksm=f9089a25ce7f13336ec6a311ab0542ce172b414ac85a1c43b3e909ce89f1daccf8deca991bac#rd
20190604 20:45:25,《股票大作手回忆录》精华,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484506&idx=1&sn=af2c849c376312fe07fdfe8697305f89&chksm=f9089a1fce7f13094ccab9c68f14f5abe546ae06e58bc26ee1823c18374df0d165d909f4a0bf#rd
20190601 20:40:05,与大家暂时道别,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484501&idx=1&sn=7e0ba4a5ce91da3cc277291ac4616be8&chksm=f9089a10ce7f1306ec91acc8cd6adc45224213593640c1b56d70638634060dbaa61bb3afbc43#rd
20190525 18:18:00,没有什么如果，下周看涨,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484496&idx=1&sn=7cc254c8bc3536c00ad085a633f1b14c&chksm=f9089a15ce7f1303460ccbef997212986b5ae969d41ece04c291ee3d3e4a48529fc84fd7a7f4#rd
20190520 20:56:06,明天，可以逐渐买货了,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484490&idx=1&sn=074ebc2d058d4f00537d7bd6343f78f5&chksm=f9089a0fce7f13192766746d6f89258aee972904918ff005bb0ba0fe2b92d5dc3755fed0ebb1#rd
20190517 22:25:55,蠢货才会在下跌时补仓,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484485&idx=1&sn=f883ec06325b70c8ea9a174c5fa5eb72&chksm=f9089a00ce7f13162970f0644fb3702a7903061fc572b43cf41f7b77d001d77b56eeba312619#rd
20190515 19:06:00,谈一点我的时间、空间变盘系统,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484479&idx=1&sn=23e5a9dcc5de6f4c8d76bec830636800&chksm=f9089a7ace7f136c3af61412f183af9b1345b97c06f5a2125486d4b6db6bab3cd53f2d9bbe88#rd
20190514 07:17:00,平和的心，才是你的真正依靠,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484471&idx=1&sn=8cad2a1a34ffeef79efa4537956920b7&chksm=f9089a72ce7f1364dbc6af2233d79b3b3f810145ddf6d2614e0176867dcd73fe5abea551e102#rd
20190510 14:41:38,投资的关键是买到便宜货,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484467&idx=1&sn=8557022ca1f69b8e3019a1cade423ce8&chksm=f9089a76ce7f13608290899ab0923cd076f138110deb5d7cbbc89a17d4d11d25efba6b5437aa#rd
20190509 13:29:38,不要抢跑,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484462&idx=1&sn=b0145813036d732bd29e93df8c63446b&chksm=f9089a6bce7f137daf170ed99d028c4ddf50d817602d6cd6a977fefab4f861dd7d08da9f5c14#rd
20190508 21:22:10,今天，我的系统创业板出现小底信号,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484455&idx=1&sn=bbb035f825d53b866a28126b57b66848&chksm=f9089a62ce7f13746a35483d160d7feb20c63160e5b307ea9630a4edd63451e17009f603f3cf#rd
20190507 22:08:37,大部分人都已被假技术洗脑,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484449&idx=1&sn=60abf2710f7e4a50449f86d16c76df08&chksm=f9089a64ce7f1372cae0083782575e8ddf1261b4ad9f00a220ee0f032cbb0aae2539b5dd6e84#rd
20190506 18:00:00,不要与趋势作对,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484441&idx=1&sn=463d7b24042eceb9fdb93e5ac70f1422&chksm=f9089a5cce7f134a75674bd198ca696ff1a74535c6ccbc5d6ed5c2ff674bcbde0ebf648d9953#rd
20190430 21:28:13,春季行情总结,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484432&idx=1&sn=2f5eb4f0525de97aeebb32583300c7c5&chksm=f9089a55ce7f134331e6aef8574cd4c33f6ee39beb1e10a0c0231e55a95158855b1aee39b543#rd
20190429 12:48:13,你把自己当成神，就是亏损的开始,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484428&idx=1&sn=2182995e497cc403205ccec65731fcce&chksm=f9089a49ce7f135f6ee0f0e0474b57cf43c03304825ca4f628f6caf9a0511c54a011b048039c#rd
20190423 20:56:06,回答流水不腐的问题,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484424&idx=1&sn=974067039fbb2ed0aafa08ece9e2a7b8&chksm=f9089a4dce7f135b09851b4692c95dcfca3d746c53483452ba74b17b55e6038147e36e1d4f41#rd
20190420 09:39:15,如果错了，如何应对,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484418&idx=1&sn=676d7fbe70d492fe67cf511aedc4d351&chksm=f9089a47ce7f1351a20a8f43da828eb1ba2fcf4ff6ed5cab6a8cca7b650264bdd02c88a6d383#rd
20190418 01:11:00,68天，春季行情结束,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484412&idx=1&sn=859e3a8fe41726b782f172f193838bb8&chksm=f9089db9ce7f14af82ca7d753a093cdd3122ade65f72aa2348cf235d72ba8ecc203282ac4ac2#rd
20190417 12:11:00,散户为什么亏钱,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484406&idx=1&sn=5cabfb2be0d1cfee328c44a993cbc63e&chksm=f9089db3ce7f14a5b27a4ac7c50e1938f91b498a10a1325878018614e5f0b57e4100e39704b5#rd
20190415 18:56:00,今天10点钟，我已全部清仓,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484400&idx=1&sn=ff20f3e901c066b79fcbc200130c9eb4&chksm=f9089db5ce7f14a3b185b9687725fd44c5045998f34484cafd2951e5c81c783a0c89c4c91313#rd
20190413 11:41:00,那些技术分析上的奇谈怪论,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484396&idx=1&sn=06c029328df4ce1093a14f5811b69eeb&chksm=f9089da9ce7f14bf0f6a60fd4528db0edbb86d6dba9c76a4e3791f0a1bdca1f3f1dcd061820b#rd
20190412 20:40:00,下周一，检验我的技术,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484390&idx=1&sn=e778270b30525efa32c4801e9cc2dda6&chksm=f9089da3ce7f14b592c79302a4719a395b607ca2970cc5d271d61a9a07441c9519890f07250e#rd
20190411 18:06:00,三次训练之后,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247484382&idx=1&sn=9ab8aaa998842c819574e898a2397935&chksm=f9089d9bce7f148d44a5b62fecd9f2806d4488b6692891933426e2c0202a594d06b6065babc0#rd
